RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,block,design_offset,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,Education,Income,Understanding,participant_id,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy,Task,Choice,av_A,av_B,av_C,ID,Respondent,Performance_A,Emission_A,Price_A,Performance_B,Emission_B,Price_B,Performance_C,Emission_C,Price_C
42,7,Anonymised,190.696,1,Anonymised,1,5,3,2,3,3,1,0,400,1,£1.00,1,0,11,11,11,11,11,11,11,3,3,1,0,1,5,3500,10,42,1,1,1,1,42000,2,0.5,0.25,0,8,10,8,1,5,2.49676025917927,0,-2.38098072607483e-05,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Female,0,0,2,2,1,1,1,62,16,0,0,0,10,40,5,50,10,0.5
42,7,Anonymised,190.696,1,Anonymised,1,5,3,2,3,3,1,0,400,1,£1.00,1,0,11,11,11,11,11,11,11,3,3,1,0,1,5,3500,10,42,1,1,1,1,42000,2,0.5,0.25,0,8,10,8,1,5,2.49676025917927,0,-2.38098072607483e-05,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Female,0,0,3,2,1,1,1,63,16,0,0,0,50,40,1,5,10,0.5
42,7,Anonymised,190.696,1,Anonymised,1,5,3,2,3,3,1,0,400,1,£1.00,1,0,11,11,11,11,11,11,11,3,3,1,0,1,5,3500,10,42,1,1,1,1,42000,2,0.5,0.25,0,8,10,8,1,5,2.49676025917927,0,-2.38098072607483e-05,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Female,0,0,4,2,1,1,1,64,16,0,0,0,10,10,0.5,50,40,1
31,7,Anonymised,471.15,3,Anonymised,1,4,5,2,4,4,1,0,800,7,£50.00,2,0,11,11,11,11,11,11,9,3,3,0,1,1,4,1750,7,31,0,0,50,1,21000,2,0.5,0.25,1,9,9,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Male,1,0,1,2,1,1,1,65,17,0,0,0,5,10,1,10,90,2.5
31,7,Anonymised,471.15,3,Anonymised,1,4,5,2,4,4,1,0,800,7,£50.00,2,0,11,11,11,11,11,11,9,3,3,0,1,1,4,1750,7,31,0,0,50,1,21000,2,0.5,0.25,1,9,9,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Male,1,0,2,1,1,1,1,66,17,0,0,0,10,40,5,50,10,0.5
31,7,Anonymised,471.15,3,Anonymised,1,4,5,2,4,4,1,0,800,7,£50.00,2,0,11,11,11,11,11,11,9,3,3,0,1,1,4,1750,7,31,0,0,50,1,21000,2,0.5,0.25,1,9,9,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Male,1,0,3,3,1,1,1,67,17,0,0,0,50,40,1,5,10,0.5
31,7,Anonymised,471.15,3,Anonymised,1,4,5,2,4,4,1,0,800,7,£50.00,2,0,11,11,11,11,11,11,9,3,3,0,1,1,4,1750,7,31,0,0,50,1,21000,2,0.5,0.25,1,9,9,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Male,1,0,4,2,1,1,1,68,17,0,0,0,10,10,0.5,50,40,1
39,7,Anonymised,292.499,1,Anonymised,1,4,4,2,2,3,2,4,0,10,£80.00,0,1,11,9,11,9,11,11,11,3,3,1,1,1,4,4500,10,39,0,1,80,1,54000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,0,-0.00148257996022284,5,3,1,0.899920015996801,0.899920015996801,0.25,0,0,Male,1,0,1,3,1,1,1,69,18,0,0,0,50,10,1,5,40,5
39,7,Anonymised,292.499,1,Anonymised,1,4,4,2,2,3,2,4,0,10,£80.00,0,1,11,9,11,9,11,11,11,3,3,1,1,1,4,4500,10,39,0,1,80,1,54000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,0,-0.00148257996022284,5,3,1,0.899920015996801,0.899920015996801,0.25,0,0,Male,1,0,2,2,1,1,1,70,18,0,0,0,5,90,2.5,10,10,0.5
39,7,Anonymised,292.499,1,Anonymised,1,4,4,2,2,3,2,4,0,10,£80.00,0,1,11,9,11,9,11,11,11,3,3,1,1,1,4,4500,10,39,0,1,80,1,54000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,0,-0.00148257996022284,5,3,1,0.899920015996801,0.899920015996801,0.25,0,0,Male,1,0,3,3,1,1,1,71,18,0,0,0,50,90,2.5,5,40,1
39,7,Anonymised,292.499,1,Anonymised,1,4,4,2,2,3,2,4,0,10,£80.00,0,1,11,9,11,9,11,11,11,3,3,1,1,1,4,4500,10,39,0,1,80,1,54000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,0,-0.00148257996022284,5,3,1,0.899920015996801,0.899920015996801,0.25,0,0,Male,1,0,4,3,1,1,1,72,18,0,0,0,50,40,2.5,10,90,5
30,7,Anonymised,563.788,4,Anonymised,2,-3,-2,4,-1,1,2,4,700,8,£60.00,1,0,10,8,8,5,8,8,8,3,3,1,0,0,2,3500,7,30,0,1,60,1,42000,4,2.5,6.25,5,-5,2,3,-6,2,2.49676025917927,3,-0.00142959280959443,3,-7,5,0.3000399920016,0.2000599880024,6.25,1,0,Male,1,1,1,1,1,1,1,73,19,0,0,0,50,10,1,5,40,5
30,7,Anonymised,563.788,4,Anonymised,2,-3,-2,4,-1,1,2,4,700,8,£60.00,1,0,10,8,8,5,8,8,8,3,3,1,0,0,2,3500,7,30,0,1,60,1,42000,4,2.5,6.25,5,-5,2,3,-6,2,2.49676025917927,3,-0.00142959280959443,3,-7,5,0.3000399920016,0.2000599880024,6.25,1,0,Male,1,1,2,1,1,1,1,74,19,0,0,0,5,90,2.5,10,10,0.5
30,7,Anonymised,563.788,4,Anonymised,2,-3,-2,4,-1,1,2,4,700,8,£60.00,1,0,10,8,8,5,8,8,8,3,3,1,0,0,2,3500,7,30,0,1,60,1,42000,4,2.5,6.25,5,-5,2,3,-6,2,2.49676025917927,3,-0.00142959280959443,3,-7,5,0.3000399920016,0.2000599880024,6.25,1,0,Male,1,1,3,3,1,1,1,75,19,0,0,0,50,90,2.5,5,40,1
30,7,Anonymised,563.788,4,Anonymised,2,-3,-2,4,-1,1,2,4,700,8,£60.00,1,0,10,8,8,5,8,8,8,3,3,1,0,0,2,3500,7,30,0,1,60,1,42000,4,2.5,6.25,5,-5,2,3,-6,2,2.49676025917927,3,-0.00142959280959443,3,-7,5,0.3000399920016,0.2000599880024,6.25,1,0,Male,1,1,4,1,1,1,1,76,19,0,0,0,50,40,2.5,10,90,5
35,7,Anonymised,455.457,1,Anonymised,1,4,3,2,1,4,2,4,100,6,£40.00,1,0,11,9,11,10,10,10,11,3,3,1,0,0,5,1250,10,35,0,1,40,1,15000,2,0.5,0.25,2.5,7,9,8,1,5,2.49676025917927,-1,-0.00267022855587892,4,2,1,0.799940011997601,0.899920015996801,0.25,1,1,Male,1,0,1,2,1,1,1,77,20,0,0,0,50,10,1,5,40,5
35,7,Anonymised,455.457,1,Anonymised,1,4,3,2,1,4,2,4,100,6,£40.00,1,0,11,9,11,10,10,10,11,3,3,1,0,0,5,1250,10,35,0,1,40,1,15000,2,0.5,0.25,2.5,7,9,8,1,5,2.49676025917927,-1,-0.00267022855587892,4,2,1,0.799940011997601,0.899920015996801,0.25,1,1,Male,1,0,2,2,1,1,1,78,20,0,0,0,5,90,2.5,10,10,0.5
35,7,Anonymised,455.457,1,Anonymised,1,4,3,2,1,4,2,4,100,6,£40.00,1,0,11,9,11,10,10,10,11,3,3,1,0,0,5,1250,10,35,0,1,40,1,15000,2,0.5,0.25,2.5,7,9,8,1,5,2.49676025917927,-1,-0.00267022855587892,4,2,1,0.799940011997601,0.899920015996801,0.25,1,1,Male,1,0,3,3,1,1,1,79,20,0,0,0,50,90,2.5,5,40,1
35,7,Anonymised,455.457,1,Anonymised,1,4,3,2,1,4,2,4,100,6,£40.00,1,0,11,9,11,10,10,10,11,3,3,1,0,0,5,1250,10,35,0,1,40,1,15000,2,0.5,0.25,2.5,7,9,8,1,5,2.49676025917927,-1,-0.00267022855587892,4,2,1,0.799940011997601,0.899920015996801,0.25,1,1,Male,1,0,4,3,1,1,1,80,20,0,0,0,50,40,2.5,10,90,5
24,7,Anonymised,696.213,2,Anonymised,1,3,3,2,3,4,1,0,300,4,£20.00,1,0,9,8,10,8,10,9,9,3,3,1,0,0,5,1750,10,24,1,1,20,1,21000,2,0.5,0.25,0.5,6,8,8,1,5,2.49676025917927,0,-0.000952834755271854,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Female,0,0,1,2,1,1,1,81,21,0,0,0,5,10,1,10,90,2.5
24,7,Anonymised,696.213,2,Anonymised,1,3,3,2,3,4,1,0,300,4,£20.00,1,0,9,8,10,8,10,9,9,3,3,1,0,0,5,1750,10,24,1,1,20,1,21000,2,0.5,0.25,0.5,6,8,8,1,5,2.49676025917927,0,-0.000952834755271854,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Female,0,0,2,1,1,1,1,82,21,0,0,0,10,40,5,50,10,0.5
24,7,Anonymised,696.213,2,Anonymised,1,3,3,2,3,4,1,0,300,4,£20.00,1,0,9,8,10,8,10,9,9,3,3,1,0,0,5,1750,10,24,1,1,20,1,21000,2,0.5,0.25,0.5,6,8,8,1,5,2.49676025917927,0,-0.000952834755271854,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Female,0,0,3,3,1,1,1,83,21,0,0,0,50,40,1,5,10,0.5
24,7,Anonymised,696.213,2,Anonymised,1,3,3,2,3,4,1,0,300,4,£20.00,1,0,9,8,10,8,10,9,9,3,3,1,0,0,5,1750,10,24,1,1,20,1,21000,2,0.5,0.25,0.5,6,8,8,1,5,2.49676025917927,0,-0.000952834755271854,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Female,0,0,4,3,1,1,1,84,21,0,0,0,10,10,0.5,50,40,1
46,7,Anonymised,288.615,3,Anonymised,1,2,2,2,2,3,1,0,600,9,£70.00,1,0,10,9,10,9,11,11,11,3,3,1,0,1,5,5000,10,46,1,1,70,1,60000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,0,-0.00116734775200678,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Female,0,0,1,2,1,1,1,85,22,0,0,0,5,10,1,10,90,2.5
46,7,Anonymised,288.615,3,Anonymised,1,2,2,2,2,3,1,0,600,9,£70.00,1,0,10,9,10,9,11,11,11,3,3,1,0,1,5,5000,10,46,1,1,70,1,60000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,0,-0.00116734775200678,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Female,0,0,2,3,1,1,1,86,22,0,0,0,10,40,5,50,10,0.5
46,7,Anonymised,288.615,3,Anonymised,1,2,2,2,2,3,1,0,600,9,£70.00,1,0,10,9,10,9,11,11,11,3,3,1,0,1,5,5000,10,46,1,1,70,1,60000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,0,-0.00116734775200678,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Female,0,0,3,2,1,1,1,87,22,0,0,0,50,40,1,5,10,0.5
46,7,Anonymised,288.615,3,Anonymised,1,2,2,2,2,3,1,0,600,9,£70.00,1,0,10,9,10,9,11,11,11,3,3,1,0,1,5,5000,10,46,1,1,70,1,60000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,0,-0.00116734775200678,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Female,0,0,4,3,1,1,1,88,22,0,0,0,10,10,0.5,50,40,1
53,7,Anonymised,206.305,1,Anonymised,1,2,2,2,2,1,1,0,500,6,£40.00,2,0,5,3,3,2,8,10,10,3,3,0,0,1,4,3500,9,53,1,0,40,1,42000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,1,-0.000952834755271854,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,0,1,2,1,1,1,89,23,0,0,0,5,10,1,10,90,2.5
53,7,Anonymised,206.305,1,Anonymised,1,2,2,2,2,1,1,0,500,6,£40.00,2,0,5,3,3,2,8,10,10,3,3,0,0,1,4,3500,9,53,1,0,40,1,42000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,1,-0.000952834755271854,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,0,2,3,1,1,1,90,23,0,0,0,10,40,5,50,10,0.5
53,7,Anonymised,206.305,1,Anonymised,1,2,2,2,2,1,1,0,500,6,£40.00,2,0,5,3,3,2,8,10,10,3,3,0,0,1,4,3500,9,53,1,0,40,1,42000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,1,-0.000952834755271854,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,0,3,2,1,1,1,91,23,0,0,0,50,40,1,5,10,0.5
53,7,Anonymised,206.305,1,Anonymised,1,2,2,2,2,1,1,0,500,6,£40.00,2,0,5,3,3,2,8,10,10,3,3,0,0,1,4,3500,9,53,1,0,40,1,42000,2,0.5,0.25,0.5,4,7,7,0,4,2.49676025917927,1,-0.000952834755271854,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,0,4,2,1,1,1,92,23,0,0,0,10,10,0.5,50,40,1
40,7,Anonymised,381.384,2,Anonymised,1,2,3,2,3,2,1,0,800,3,£10.00,1,0,3,3,3,4,5,4,4,4,2,1,0,1,5,3500,7,40,0,1,10,1,42000,2,0.5,0.25,0.5,5,7,8,1,5,2.49676025917927,-1,-0.000238123587266419,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,1,3,1,1,1,93,24,0,0,0,5,10,1,10,90,2.5
40,7,Anonymised,381.384,2,Anonymised,1,2,3,2,3,2,1,0,800,3,£10.00,1,0,3,3,3,4,5,4,4,4,2,1,0,1,5,3500,7,40,0,1,10,1,42000,2,0.5,0.25,0.5,5,7,8,1,5,2.49676025917927,-1,-0.000238123587266419,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,2,2,1,1,1,94,24,0,0,0,10,40,5,50,10,0.5
40,7,Anonymised,381.384,2,Anonymised,1,2,3,2,3,2,1,0,800,3,£10.00,1,0,3,3,3,4,5,4,4,4,2,1,0,1,5,3500,7,40,0,1,10,1,42000,2,0.5,0.25,0.5,5,7,8,1,5,2.49676025917927,-1,-0.000238123587266419,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,3,3,1,1,1,95,24,0,0,0,50,40,1,5,10,0.5
40,7,Anonymised,381.384,2,Anonymised,1,2,3,2,3,2,1,0,800,3,£10.00,1,0,3,3,3,4,5,4,4,4,2,1,0,1,5,3500,7,40,0,1,10,1,42000,2,0.5,0.25,0.5,5,7,8,1,5,2.49676025917927,-1,-0.000238123587266419,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,4,2,1,1,1,96,24,0,0,0,10,10,0.5,50,40,1
52,7,Anonymised,243.428,1,Anonymised,1,3,2,2,2,2,1,0,0,10,£80.00,0,1,10,10,10,10,10,10,10,4,4,1,0,1,5,250,10,52,1,1,80,1,3000,2,0.5,0.25,0,5,8,7,0,4,2.49676025917927,0,-0.0270286723879193,3,1,1,0.6999600079984,0.799940011997601,0.25,0,1,Female,0,0,1,3,1,1,1,97,25,0,0,0,5,10,1,10,90,2.5
52,7,Anonymised,243.428,1,Anonymised,1,3,2,2,2,2,1,0,0,10,£80.00,0,1,10,10,10,10,10,10,10,4,4,1,0,1,5,250,10,52,1,1,80,1,3000,2,0.5,0.25,0,5,8,7,0,4,2.49676025917927,0,-0.0270286723879193,3,1,1,0.6999600079984,0.799940011997601,0.25,0,1,Female,0,0,2,1,1,1,1,98,25,0,0,0,10,40,5,50,10,0.5
52,7,Anonymised,243.428,1,Anonymised,1,3,2,2,2,2,1,0,0,10,£80.00,0,1,10,10,10,10,10,10,10,4,4,1,0,1,5,250,10,52,1,1,80,1,3000,2,0.5,0.25,0,5,8,7,0,4,2.49676025917927,0,-0.0270286723879193,3,1,1,0.6999600079984,0.799940011997601,0.25,0,1,Female,0,0,3,3,1,1,1,99,25,0,0,0,50,40,1,5,10,0.5
52,7,Anonymised,243.428,1,Anonymised,1,3,2,2,2,2,1,0,0,10,£80.00,0,1,10,10,10,10,10,10,10,4,4,1,0,1,5,250,10,52,1,1,80,1,3000,2,0.5,0.25,0,5,8,7,0,4,2.49676025917927,0,-0.0270286723879193,3,1,1,0.6999600079984,0.799940011997601,0.25,0,1,Female,0,0,4,3,1,1,1,100,25,0,0,0,10,10,0.5,50,40,1
50,7,Anonymised,371.332,1,Anonymised,2,-1,1,2,-1,0,2,4,500,8,£60.00,2,0,9,8,5,5,7,8,9,4,3,1,1,1,5,4500,8,50,1,0,60,1,54000,2,0.5,0.25,2.5,0,4,6,-1,3,2.49676025917927,3,-0.00111172885269043,2,0,1,0.5999800039992,0.4000199960008,0.25,1,1,Female,0,1,1,2,1,1,1,101,26,0,0,0,50,10,1,5,40,5
50,7,Anonymised,371.332,1,Anonymised,2,-1,1,2,-1,0,2,4,500,8,£60.00,2,0,9,8,5,5,7,8,9,4,3,1,1,1,5,4500,8,50,1,0,60,1,54000,2,0.5,0.25,2.5,0,4,6,-1,3,2.49676025917927,3,-0.00111172885269043,2,0,1,0.5999800039992,0.4000199960008,0.25,1,1,Female,0,1,2,1,1,1,1,102,26,0,0,0,5,90,2.5,10,10,0.5
50,7,Anonymised,371.332,1,Anonymised,2,-1,1,2,-1,0,2,4,500,8,£60.00,2,0,9,8,5,5,7,8,9,4,3,1,1,1,5,4500,8,50,1,0,60,1,54000,2,0.5,0.25,2.5,0,4,6,-1,3,2.49676025917927,3,-0.00111172885269043,2,0,1,0.5999800039992,0.4000199960008,0.25,1,1,Female,0,1,3,2,1,1,1,103,26,0,0,0,50,90,2.5,5,40,1
50,7,Anonymised,371.332,1,Anonymised,2,-1,1,2,-1,0,2,4,500,8,£60.00,2,0,9,8,5,5,7,8,9,4,3,1,1,1,5,4500,8,50,1,0,60,1,54000,2,0.5,0.25,2.5,0,4,6,-1,3,2.49676025917927,3,-0.00111172885269043,2,0,1,0.5999800039992,0.4000199960008,0.25,1,1,Female,0,1,4,2,1,1,1,104,26,0,0,0,50,40,2.5,10,90,5
18,7,Anonymised,1218.503,3,Anonymised,1,-2,-1,2,4,4,1,0,800,6,£40.00,2,0,11,11,11,11,11,11,11,3,3,1,1,1,3,250,10,18,1,0,40,1,3000,2,0.5,0.25,25,-3,3,4,-3,1,2.49676025917927,0,-0.0134230203321407,0,-2,1,0.4000199960008,0.3000399920016,0.25,1,0,Female,0,0,1,2,1,1,1,105,27,0,0,0,5,10,1,10,90,2.5
18,7,Anonymised,1218.503,3,Anonymised,1,-2,-1,2,4,4,1,0,800,6,£40.00,2,0,11,11,11,11,11,11,11,3,3,1,1,1,3,250,10,18,1,0,40,1,3000,2,0.5,0.25,25,-3,3,4,-3,1,2.49676025917927,0,-0.0134230203321407,0,-2,1,0.4000199960008,0.3000399920016,0.25,1,0,Female,0,0,2,1,1,1,1,106,27,0,0,0,10,40,5,50,10,0.5
18,7,Anonymised,1218.503,3,Anonymised,1,-2,-1,2,4,4,1,0,800,6,£40.00,2,0,11,11,11,11,11,11,11,3,3,1,1,1,3,250,10,18,1,0,40,1,3000,2,0.5,0.25,25,-3,3,4,-3,1,2.49676025917927,0,-0.0134230203321407,0,-2,1,0.4000199960008,0.3000399920016,0.25,1,0,Female,0,0,3,3,1,1,1,107,27,0,0,0,50,40,1,5,10,0.5
18,7,Anonymised,1218.503,3,Anonymised,1,-2,-1,2,4,4,1,0,800,6,£40.00,2,0,11,11,11,11,11,11,11,3,3,1,1,1,3,250,10,18,1,0,40,1,3000,2,0.5,0.25,25,-3,3,4,-3,1,2.49676025917927,0,-0.0134230203321407,0,-2,1,0.4000199960008,0.3000399920016,0.25,1,0,Female,0,0,4,2,1,1,1,108,27,0,0,0,10,10,0.5,50,40,1
47,7,Anonymised,408.18,2,Anonymised,1,-2,0,4,0,0,2,4,500,7,£50.00,1,0,6,5,5,4,5,6,4,3,3,1,0,1,5,3500,10,47,1,1,50,1,42000,4,2.5,6.25,0,-2,3,5,-4,4,2.49676025917927,1,-0.00119118537015312,5,-5,5,0.5,0.3000399920016,6.25,1,1,Female,0,0,1,3,1,1,1,109,28,0,0,0,50,10,1,5,40,5
47,7,Anonymised,408.18,2,Anonymised,1,-2,0,4,0,0,2,4,500,7,£50.00,1,0,6,5,5,4,5,6,4,3,3,1,0,1,5,3500,10,47,1,1,50,1,42000,4,2.5,6.25,0,-2,3,5,-4,4,2.49676025917927,1,-0.00119118537015312,5,-5,5,0.5,0.3000399920016,6.25,1,1,Female,0,0,2,3,1,1,1,110,28,0,0,0,5,90,2.5,10,10,0.5
47,7,Anonymised,408.18,2,Anonymised,1,-2,0,4,0,0,2,4,500,7,£50.00,1,0,6,5,5,4,5,6,4,3,3,1,0,1,5,3500,10,47,1,1,50,1,42000,4,2.5,6.25,0,-2,3,5,-4,4,2.49676025917927,1,-0.00119118537015312,5,-5,5,0.5,0.3000399920016,6.25,1,1,Female,0,0,3,3,1,1,1,111,28,0,0,0,50,90,2.5,5,40,1
47,7,Anonymised,408.18,2,Anonymised,1,-2,0,4,0,0,2,4,500,7,£50.00,1,0,6,5,5,4,5,6,4,3,3,1,0,1,5,3500,10,47,1,1,50,1,42000,4,2.5,6.25,0,-2,3,5,-4,4,2.49676025917927,1,-0.00119118537015312,5,-5,5,0.5,0.3000399920016,6.25,1,1,Female,0,0,4,3,1,1,1,112,28,0,0,0,50,40,2.5,10,90,5
45,7,Anonymised,445.431,1,Anonymised,1,3,5,2,1,5,2,4,0,9,£70.00,0,1,11,10,11,10,11,11,11,3,3,1,1,1,4,2500,10,45,0,1,70,1,30000,2,0.5,0.25,8,8,8,10,3,7,2.49676025917927,0,-0.00233605979754778,6,4,1,0.999900019996001,0.799940011997601,0.25,0,0,Male,1,0,1,3,1,1,1,113,29,0,0,0,50,10,1,5,40,5
45,7,Anonymised,445.431,1,Anonymised,1,3,5,2,1,5,2,4,0,9,£70.00,0,1,11,10,11,10,11,11,11,3,3,1,1,1,4,2500,10,45,0,1,70,1,30000,2,0.5,0.25,8,8,8,10,3,7,2.49676025917927,0,-0.00233605979754778,6,4,1,0.999900019996001,0.799940011997601,0.25,0,0,Male,1,0,2,2,1,1,1,114,29,0,0,0,5,90,2.5,10,10,0.5
45,7,Anonymised,445.431,1,Anonymised,1,3,5,2,1,5,2,4,0,9,£70.00,0,1,11,10,11,10,11,11,11,3,3,1,1,1,4,2500,10,45,0,1,70,1,30000,2,0.5,0.25,8,8,8,10,3,7,2.49676025917927,0,-0.00233605979754778,6,4,1,0.999900019996001,0.799940011997601,0.25,0,0,Male,1,0,3,2,1,1,1,115,29,0,0,0,50,90,2.5,5,40,1
45,7,Anonymised,445.431,1,Anonymised,1,3,5,2,1,5,2,4,0,9,£70.00,0,1,11,10,11,10,11,11,11,3,3,1,1,1,4,2500,10,45,0,1,70,1,30000,2,0.5,0.25,8,8,8,10,3,7,2.49676025917927,0,-0.00233605979754778,6,4,1,0.999900019996001,0.799940011997601,0.25,0,0,Male,1,0,4,3,1,1,1,116,29,0,0,0,50,40,2.5,10,90,5
62,7,Anonymised,250.987,1,Anonymised,1,5,5,2,5,5,1,0,400,7,£50.00,1,0,11,11,11,11,11,11,11,3,3,1,0,0,4,1750,9,62,1,1,50,1,21000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,1,2,1,1,1,117,30,0,0,0,5,10,1,10,90,2.5
62,7,Anonymised,250.987,1,Anonymised,1,5,5,2,5,5,1,0,400,7,£50.00,1,0,11,11,11,11,11,11,11,3,3,1,0,0,4,1750,9,62,1,1,50,1,21000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,2,3,1,1,1,118,30,0,0,0,10,40,5,50,10,0.5
62,7,Anonymised,250.987,1,Anonymised,1,5,5,2,5,5,1,0,400,7,£50.00,1,0,11,11,11,11,11,11,11,3,3,1,0,0,4,1750,9,62,1,1,50,1,21000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,3,2,1,1,1,119,30,0,0,0,50,40,1,5,10,0.5
62,7,Anonymised,250.987,1,Anonymised,1,5,5,2,5,5,1,0,400,7,£50.00,1,0,11,11,11,11,11,11,11,3,3,1,0,0,4,1750,9,62,1,1,50,1,21000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.00238379135527625,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,4,2,1,1,1,120,30,0,0,0,10,10,0.5,50,40,1
54,7,Anonymised,341.159,2,Anonymised,1,3,2,2,-1,1,1,0,100,1,£1.00,1,0,10,6,10,5,10,9,10,5,3,1,0,1,2,750,10,54,0,1,1,1,9000,2,0.5,0.25,5,5,8,7,0,4,2.49676025917927,1,-0.000111117284407854,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,1,3,1,1,1,121,31,0,0,0,5,10,1,10,90,2.5
54,7,Anonymised,341.159,2,Anonymised,1,3,2,2,-1,1,1,0,100,1,£1.00,1,0,10,6,10,5,10,9,10,5,3,1,0,1,2,750,10,54,0,1,1,1,9000,2,0.5,0.25,5,5,8,7,0,4,2.49676025917927,1,-0.000111117284407854,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,2,1,1,1,1,122,31,0,0,0,10,40,5,50,10,0.5
54,7,Anonymised,341.159,2,Anonymised,1,3,2,2,-1,1,1,0,100,1,£1.00,1,0,10,6,10,5,10,9,10,5,3,1,0,1,2,750,10,54,0,1,1,1,9000,2,0.5,0.25,5,5,8,7,0,4,2.49676025917927,1,-0.000111117284407854,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,3,2,1,1,1,123,31,0,0,0,50,40,1,5,10,0.5
54,7,Anonymised,341.159,2,Anonymised,1,3,2,2,-1,1,1,0,100,1,£1.00,1,0,10,6,10,5,10,9,10,5,3,1,0,1,2,750,10,54,0,1,1,1,9000,2,0.5,0.25,5,5,8,7,0,4,2.49676025917927,1,-0.000111117284407854,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,4,2,1,1,1,124,31,0,0,0,10,10,0.5,50,40,1
