RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,block,design_offset,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,CVProtests,CVProtestTexts,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,ConsequentialityText,Education,Income,Understanding,FreeText,participant_id,scenario_1_choice,scenario_2_choice,scenario_3_choice,scenario_4_choice,scenario_1_alt1_x1,scenario_2_alt1_x1,scenario_3_alt1_x1,scenario_4_alt1_x1,scenario_1_alt1_x2,scenario_2_alt1_x2,scenario_3_alt1_x2,scenario_4_alt1_x2,scenario_1_alt1_x3,scenario_2_alt1_x3,scenario_3_alt1_x3,scenario_4_alt1_x3,scenario_1_alt2_x1,scenario_2_alt2_x1,scenario_3_alt2_x1,scenario_4_alt2_x1,scenario_1_alt2_x2,scenario_2_alt2_x2,scenario_3_alt2_x2,scenario_4_alt2_x2,scenario_1_alt2_x3,scenario_2_alt2_x3,scenario_3_alt2_x3,scenario_4_alt2_x3,scenario_1_alt3_x1,scenario_2_alt3_x1,scenario_3_alt3_x1,scenario_4_alt3_x1,scenario_1_alt3_x2,scenario_2_alt3_x2,scenario_3_alt3_x2,scenario_4_alt3_x2,scenario_1_alt3_x3,scenario_2_alt3_x3,scenario_3_alt3_x3,scenario_4_alt3_x3,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy
173,7,Anonymised,631.287,4,Anonymised,3,3,2,3,-1,0,1,0,200,3,£10.00,2,,1,Anonymised,11,8,11,8,9,9,8,3,3,0,0,1,Anonymised,2,2500,10,Anonymised,173,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,0,10,1,30000,3,1.5,2.25,6.5,5,8,7,-1,5,2.49676025917927,0,-0.000333388901237618,5,-1,3,0.6999600079984,0.799940011997601,2.25,1,0,Female,0,1
207,7,Anonymised,534.51,2,Anonymised,1,5,5,2,5,5,1,0,600,8,£60.00,1,,,Anonymised,11,11,11,11,11,11,11,5,5,1,1,1,Anonymised,5,2750,10,Anonymised,207,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,60,1,33000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.00181983671698598,6,4,1,0.999900019996001,0.999900019996001,0.25,1,1,Female,0,0
166,7,Anonymised,671.876,4,Anonymised,1,3,3,2,3,3,2,4,500,10,£80.00,1,,,Anonymised,11,8,11,8,11,11,11,3,3,1,0,0,Anonymised,5,1250,10,Anonymised,166,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,80,1,15000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-0.00534760632659524,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0
290,8,Anonymised,122.414,2,Anonymised,1,-3,-3,1,-3,-4,2,4,300,5,£30.00,1,,,Anonymised,3,7,8,6,5,3,5,3,4,1,0,1,Anonymised,2,4500,5,Anonymised,290,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,30,1,54000,1,0,0,0.5,-6,2,2,-4,-2,2.49676025917927,1,-0.000555709933722933,-3,-3,0,0.2000599880024,0.2000599880024,0,1,0,Female,0,0
184,7,Anonymised,624.876,3,Anonymised,1,4,4,2,3,3,1,0,300,10,£80.00,1,,,Anonymised,10,10,10,9,10,10,10,4,4,1,0,1,Anonymised,5,4500,10,Anonymised,184,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,80,1,54000,2,0.5,0.25,1,8,9,9,2,6,2.49676025917927,1,-0.00148257996022284,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0
153,7,Anonymised,705.539,2,Anonymised,1,4,4,2,3,3,2,4,800,9,£70.00,1,,,Anonymised,11,10,11,10,11,11,11,5,5,0,0,1,Anonymised,5,1750,10,Anonymised,153,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,70,1,21000,2,0.5,0.25,1,8,9,9,2,6,2.49676025917927,0,-0.0033389012655146,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0
226,8,Anonymised,496.162,1,Anonymised,1,3,1,4,0,2,1,0,200,7,£50.00,2,,1,Anonymised,11,7,11,7,9,11,11,3,3,0,0,0,Anonymised,3,1750,9,Anonymised,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,0,50,1,21000,4,2.5,6.25,1,4,8,6,-3,5,2.49676025917927,0,-0.00238379135527625,6,-4,5,0.5999800039992,0.799940011997601,6.25,1,0,Female,0,0
254,8,Anonymised,288.54,4,Anonymised,1,2,2,3,3,4,2,4,200,6,£40.00,1,,,Anonymised,10,8,8,6,8,9,10,4,3,1,0,0,Anonymised,5,1750,9,Anonymised,254,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,40,1,21000,3,1.5,2.25,2.5,4,7,7,-1,5,2.49676025917927,2,-0.00190657827058153,5,-1,3,0.6999600079984,0.6999600079984,2.25,1,1,Female,0,0
271,8,Anonymised,212.29,4,Anonymised,1,2,3,3,1,5,1,0,600,9,£70.00,2,,2,Anonymised,11,8,9,8,11,11,11,3,3,1,1,1,Anonymised,5,2250,10,Anonymised,271,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,0,70,1,27000,3,1.5,2.25,4,5,7,8,0,6,2.49676025917927,0,-0.00259595918082153,6,0,3,0.799940011997601,0.6999600079984,2.25,1,1,Female,0,0
242,8,Anonymised,339.583,2,Anonymised,1,-1,1,3,3,1,1,0,300,9,£70.00,2,,1,Anonymised,11,8,8,6,7,8,7,4,3,1,0,0,Anonymised,5,3500,9,Anonymised,242,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,0,70,1,42000,3,1.5,2.25,2,0,4,6,-2,4,2.49676025917927,2,-0.00166805710069706,4,-2,3,0.5999800039992,0.4000199960008,2.25,1,1,Female,0,0
263,8,Anonymised,263.752,2,Anonymised,1,3,2,3,2,2,2,4,200,4,£20.00,1,,,Anonymised,11,9,11,9,11,11,11,3,3,1,0,1,Anonymised,5,2750,10,Anonymised,263,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,20,1,33000,3,1.5,2.25,0,5,8,7,-1,5,2.49676025917927,0,-0.000606244335027396,5,-1,3,0.6999600079984,0.799940011997601,2.25,1,1,Female,0,0
236,8,Anonymised,515.316,3,Anonymised,1,4,0,4,2,4,1,0,200,10,£80.00,1,,,Anonymised,11,9,10,8,10,11,11,4,3,1,1,0,Anonymised,5,2750,10,Anonymised,236,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,80,1,33000,4,2.5,6.25,10,4,9,5,-4,4,2.49676025917927,1,-0.00242718565761119,5,-5,5,0.5,0.899920015996801,6.25,1,1,Female,0,0
225,8,Anonymised,552.164,3,Anonymised,1,5,5,1,5,5,1,0,200,2,£5.00,1,,,Anonymised,10,9,9,8,10,11,11,5,5,0,1,1,Anonymised,5,750,10,Anonymised,225,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,5,1,9000,1,0,0,0,10,10,10,4,6,2.49676025917927,1,-0.000555709933722933,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0
283,8,Anonymised,212.075,1,Anonymised,1,-2,0,3,1,1,2,4,300,7,£50.00,2,,1,Anonymised,3,2,4,2,2,2,4,2,3,1,1,1,Anonymised,4,1750,8,Anonymised,283,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,50,1,21000,3,1.5,2.25,1,-2,3,5,-3,3,2.49676025917927,0,-0.00238379135527625,3,-3,3,0.5,0.3000399920016,2.25,1,0,Male,1,0
249,8,Anonymised,349.676,3,Anonymised,1,2,3,2,2,0,1,0,900,3,£10.00,1,,,Anonymised,11,9,9,9,8,8,7,3,3,1,1,1,Anonymised,5,2250,9,Anonymised,249,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,10,1,27000,2,0.5,0.25,5,5,7,8,1,5,2.49676025917927,0,-0.000370438974415772,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0
240,8,Anonymised,523.671,5,Anonymised,1,-1,0,3,0,0,2,4,300,4,£20.00,1,,,Anonymised,11,8,11,6,7,7,7,3,3,0,0,0,Anonymised,5,2750,8,Anonymised,240,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,20,1,33000,3,1.5,2.25,0,-1,4,5,-3,3,2.49676025917927,2,-0.000606244335027396,3,-3,3,0.5,0.4000199960008,2.25,1,1,Male,1,0
177,7,Anonymised,738.458,1,Anonymised,1,1,0,3,0,0,1,0,400,10,£80.00,2,,1,Anonymised,8,5,7,5,6,6,6,3,3,0,0,1,Anonymised,5,1750,8,Anonymised,177,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,0,80,1,21000,3,1.5,2.25,0,1,6,5,-3,3,2.49676025917927,0,-0.00381679852670085,3,-3,3,0.5,0.5999800039992,2.25,1,1,Female,0,0
264,8,Anonymised,304.761,1,Anonymised,1,2,2,2,2,2,1,0,200,5,£30.00,1,,,Anonymised,9,6,6,8,10,10,10,4,3,0,0,1,Anonymised,4,2250,10,Anonymised,264,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,30,1,27000,2,0.5,0.25,0,4,7,7,0,4,2.49676025917927,-2,-0.00111172885269043,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,0
233,8,Anonymised,564.61,5,Anonymised,1,1,1,3,2,5,2,4,100,6,£40.00,2,,6,Anonymised,9,2,7,1,8,9,10,3,3,1,0,0,Anonymised,5,3500,8,Anonymised,233,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,0,40,1,42000,3,1.5,2.25,8.5,2,6,6,-2,4,2.49676025917927,1,-0.000952834755271854,4,-2,3,0.5999800039992,0.5999800039992,2.25,1,1,Female,0,0
275,8,Anonymised,260.958,2,Anonymised,1,3,2,2,3,2,1,0,500,1,£1.00,1,,,Anonymised,9,8,7,8,8,7,7,4,4,1,1,1,Anonymised,5,1750,9,Anonymised,275,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,1,1,21000,2,0.5,0.25,0.5,5,8,7,0,4,2.49676025917927,0,-4.76201814419167e-05,3,1,1,0.6999600079984,0.799940011997601,0.25,1,1,Female,0,0
243,8,Anonymised,388.99,1,Anonymised,3,3,4,2,3,3,2,4,400,9,£70.00,2,,1,Anonymised,11,10,11,11,10,11,11,4,3,0,1,1,Anonymised,5,2750,10,Anonymised,243,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,70,1,33000,2,0.5,0.25,1,7,8,9,2,6,2.49676025917927,-1,-0.00212346507820728,5,3,1,0.899920015996801,0.799940011997601,0.25,1,1,Male,1,1
278,8,Anonymised,263.532,2,Anonymised,1,0,0,2,1,1,1,0,300,4,£20.00,1,,,Anonymised,10,10,10,10,6,6,6,3,3,1,0,1,Anonymised,5,1750,10,Anonymised,278,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,20,1,21000,2,0.5,0.25,1,0,5,5,-2,2,2.49676025917927,0,-0.000952834755271854,1,-1,1,0.5,0.5,0.25,1,1,Female,0,0
298,8,Anonymised,211.485,4,Anonymised,1,5,5,2,4,4,2,4,700,2,£5.00,1,,,Anonymised,10,9,10,9,11,11,11,3,3,1,1,1,Anonymised,5,3500,10,Anonymised,298,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,5,1,42000,2,0.5,0.25,1,10,10,10,3,7,2.49676025917927,0,-0.000119054705777819,6,4,1,0.999900019996001,0.999900019996001,0.25,1,1,Female,0,0
195,7,Anonymised,690.85,2,Anonymised,1,1,2,2,2,2,2,4,300,1,£1.00,1,,,Anonymised,10,6,6,6,8,9,10,3,3,1,1,0,Anonymised,5,4500,4,Anonymised,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,1,1,54000,2,0.5,0.25,0,3,6,7,0,4,2.49676025917927,0,-1.85186899884098e-05,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Male,1,0
245,8,Anonymised,394.102,1,Anonymised,1,4,3,2,1,3,2,4,200,8,£60.00,1,,,Anonymised,11,9,10,8,10,9,8,4,3,1,1,1,Anonymised,5,4500,10,Anonymised,245,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,60,1,54000,2,0.5,0.25,2,7,9,8,1,5,2.49676025917927,1,-0.00111172885269043,4,2,1,0.799940011997601,0.899920015996801,0.25,1,1,Male,1,0
244,8,Anonymised,397.12,4,Anonymised,4,2,3,2,2,3,1,0,600,10,£80.00,1,,,Anonymised,8,8,7,7,9,10,9,4,4,0,0,1,Anonymised,5,5000,10,Anonymised,244,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,80,1,60000,2,0.5,0.25,0.5,5,7,8,1,5,2.49676025917927,1,-0.00133422301313661,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,1
256,8,Anonymised,357.334,1,Anonymised,1,2,3,2,3,2,1,0,300,4,£20.00,1,,,Anonymised,9,8,8,7,10,10,10,4,3,0,1,1,Anonymised,5,1750,10,Anonymised,256,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,2,1,20,1,21000,2,0.5,0.25,0.5,5,7,8,1,5,2.49676025917927,1,-0.000952834755271854,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0
135,7,Anonymised,886.187,3,Anonymised,3,4,4,2,4,4,1,0,300,6,£40.00,1,,,Anonymised,9,9,9,8,9,10,11,4,4,1,0,1,Anonymised,2,1250,10,Anonymised,135,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,40,1,15000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,1,-0.00267022855587892,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Male,1,1
312,8,Anonymised,169.801,4,Anonymised,3,4,5,1,5,5,2,4,600,6,£40.00,1,,,Anonymised,11,11,11,11,11,11,11,5,5,1,1,1,Anonymised,5,5000,10,Anonymised,312,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,40,1,60000,1,0,0,0,9,9,10,4,6,2.49676025917927,0,-0.000666888987703768,5,5,0,0.999900019996001,0.899920015996801,0,1,1,Female,0,1
308,8,Anonymised,188.963,1,Anonymised,1,-1,0,3,1,1,1,0,600,1,£1.00,1,,,Anonymised,7,6,6,6,8,8,9,3,3,1,0,1,Anonymised,4,5000,9,Anonymised,308,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,1,1,60000,3,1.5,2.25,1,-1,4,5,-3,3,2.49676025917927,0,-1.66668055570969e-05,3,-3,3,0.5,0.4000199960008,2.25,1,0,Female,0,0
115,7,Anonymised,1043.604,1,Anonymised,1,1,1,3,1,5,2,4,0,1,£1.00,,1,,Anonymised,10,5,8,4,7,9,10,4,3,0,0,1,Anonymised,4,4500,9,Anonymised,115,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,1,1,54000,3,1.5,2.25,8,2,6,6,-2,4,2.49676025917927,1,-1.85186899884098e-05,4,-2,3,0.5999800039992,0.5999800039992,2.25,0,0,Female,0,0
88,7,Anonymised,1292.386,2,Anonymised,1,2,0,2,-2,-2,1,0,200,3,£10.00,1,,,Anonymised,9,8,8,8,9,8,8,3,3,1,0,0,Anonymised,4,2250,5,Anonymised,88,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,10,1,27000,2,0.5,0.25,4,2,7,5,-2,2,2.49676025917927,0,-0.000370438974415772,1,-1,1,0.5,0.6999600079984,0.25,1,0,Female,0,0
313,8,Anonymised,199.478,1,Anonymised,1,2,-1,2,-1,-2,1,0,300,1,£1.00,1,,,Anonymised,10,8,9,8,9,10,11,4,3,0,0,1,Anonymised,5,1750,10,Anonymised,313,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,1,1,21000,2,0.5,0.25,0.5,1,7,4,-3,1,2.49676025917927,0,-4.76201814419167e-05,0,-2,1,0.4000199960008,0.6999600079984,0.25,1,1,Female,0,0
281,8,Anonymised,298.727,2,Anonymised,1,4,4,3,3,2,1,0,200,2,£5.00,2,,2,Anonymised,11,9,10,7,9,9,8,4,3,0,0,1,Anonymised,5,1750,10,Anonymised,281,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,2,0,5,1,21000,3,1.5,2.25,2.5,8,9,9,1,7,2.49676025917927,2,-0.000238123587266419,7,1,3,0.899920015996801,0.899920015996801,2.25,1,1,Female,0,0
292,8,Anonymised,276.482,1,Anonymised,1,4,5,2,5,5,2,4,0,9,£70.00,,1,,Anonymised,11,10,11,11,11,11,11,4,3,0,1,1,Anonymised,1,2500,10,Anonymised,292,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,70,1,30000,2,0.5,0.25,0,9,9,10,3,7,2.49676025917927,-1,-0.00233605979754778,6,4,1,0.999900019996001,0.899920015996801,0.25,0,0,Female,0,0
247,8,Anonymised,434.353,5,Anonymised,1,4,5,2,3,3,1,0,200,6,£40.00,1,,,Anonymised,10,8,11,10,11,11,11,4,5,1,0,0,Anonymised,5,1250,10,Anonymised,247,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,40,1,15000,2,0.5,0.25,4,9,9,10,3,7,2.49676025917927,-2,-0.00267022855587892,6,4,1,0.999900019996001,0.899920015996801,0.25,1,1,Female,0,0
309,8,Anonymised,232.961,1,Anonymised,1,2,3,2,0,0,1,0,400,7,£50.00,1,,,Anonymised,10,8,9,6,10,10,10,3,3,0,0,1,Anonymised,4,4500,10,Anonymised,309,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,50,1,54000,2,0.5,0.25,9,5,7,8,1,5,2.49676025917927,2,-0.000926354860130677,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0
255,8,Anonymised,430.389,2,Anonymised,1,2,1,2,2,2,2,4,400,5,£30.00,1,,,Anonymised,10,7,9,7,9,8,9,4,4,1,0,1,Anonymised,2,5000,9,Anonymised,255,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,30,1,60000,2,0.5,0.25,1,3,7,6,-1,3,2.49676025917927,0,-0.000500125041682243,2,0,1,0.5999800039992,0.6999600079984,0.25,1,0,Male,1,0
267,8,Anonymised,373.252,2,Anonymised,1,3,5,2,3,3,1,0,600,8,£60.00,1,,,Anonymised,11,10,9,8,11,11,9,3,3,0,0,0,Anonymised,5,2750,9,Anonymised,267,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,60,1,33000,2,0.5,0.25,4,8,8,10,3,7,2.49676025917927,2,-0.00181983671698598,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0
318,8,Anonymised,208.185,2,Anonymised,1,1,0,3,0,0,2,4,400,2,£5.00,1,,,Anonymised,11,9,10,7,4,4,4,3,3,0,0,1,Anonymised,5,5000,10,Anonymised,318,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,5,1,60000,3,1.5,2.25,0,1,6,5,-3,3,2.49676025917927,2,-8.33368057484597e-05,3,-3,3,0.5,0.5999800039992,2.25,1,1,Female,0,0
293,8,Anonymised,306.965,3,Anonymised,1,4,4,2,4,3,2,4,0,10,£80.00,,1,,Anonymised,11,9,11,3,7,9,10,3,3,1,0,1,Anonymised,5,2250,10,Anonymised,293,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,80,1,27000,2,0.5,0.25,0.5,8,9,9,2,6,2.49676025917927,6,-0.002967361227802,5,3,1,0.899920015996801,0.899920015996801,0.25,0,1,Female,0,0
261,8,Anonymised,407.958,3,Anonymised,1,4,5,2,5,5,2,4,300,7,£50.00,2,,1,Anonymised,11,10,11,10,11,11,11,3,3,0,1,0,Anonymised,5,750,10,Anonymised,261,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,50,1,9000,2,0.5,0.25,0,9,9,10,3,7,2.49676025917927,0,-0.00557104504945536,6,4,1,0.999900019996001,0.899920015996801,0.25,1,1,Male,1,0
266,8,Anonymised,404.218,4,Anonymised,1,4,0,2,0,0,1,0,200,3,£10.00,2,,2,Anonymised,7,7,9,7,9,9,9,3,3,0,0,1,Anonymised,3,1750,8,Anonymised,266,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,10,1,21000,2,0.5,0.25,0,4,9,5,-2,2,2.49676025917927,0,-0.000476303890881419,1,-1,1,0.5,0.899920015996801,0.25,1,0,Male,1,0
157,7,Anonymised,892.983,2,Anonymised,1,3,3,2,3,3,2,4,300,8,£60.00,1,,,Anonymised,9,7,9,7,9,9,9,3,3,0,0,0,Anonymised,4,4500,10,Anonymised,157,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,60,1,54000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-0.00111172885269043,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0
303,8,Anonymised,298.499,1,Anonymised,1,5,4,2,2,5,2,4,0,7,£50.00,,1,,Anonymised,11,11,11,11,11,11,11,3,3,1,0,1,Anonymised,4,2500,9,Anonymised,303,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,50,1,30000,2,0.5,0.25,2.5,9,10,9,2,6,2.49676025917927,0,-0.00166805710069706,5,3,1,0.899920015996801,0.999900019996001,0.25,0,0,Female,0,0
215,7,Anonymised,751.872,4,Anonymised,3,2,3,4,1,2,2,4,800,2,£5.00,1,,,Anonymised,8,1,9,1,7,6,6,3,3,0,0,0,Anonymised,5,3500,9,Anonymised,215,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,5,1,42000,4,2.5,6.25,2.5,5,7,8,-1,7,2.49676025917927,0,-0.000119054705777819,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,1,Male,1,1
296,8,Anonymised,344.632,4,Anonymised,1,3,5,2,5,5,1,0,800,6,£40.00,1,,,Anonymised,11,10,11,10,11,11,11,3,4,1,0,1,Anonymised,5,4500,10,Anonymised,296,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,40,1,54000,2,0.5,0.25,0,8,8,10,3,7,2.49676025917927,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0
