"","RID","DURATION","Gender","AgeBracket","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","block","design_offset","WaterBills","BidLevelFrequency","Bid","WaterBills.1","CouncilTax","Q16_ClimateCurrentEnvironment","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Income","Understanding","RID.1","Choice_1","Choice_2","Choice_3","Choice_4","A1X1_1","A1X1_2","A1X1_3","A1X1_4","A1X2_1","A1X2_2","A1X2_3","A1X2_4","A1X3_1","A1X3_2","A1X3_3","A1X3_4","A2X1_1","A2X1_2","A2X1_3","A2X1_4","A2X2_1","A2X2_2","A2X2_3","A2X2_4","A2X3_1","A2X3_2","A2X3_3","A2X3_4","A3X1_1","A3X1_2","A3X1_3","A3X1_4","A3X2_1","A3X2_2","A3X2_3","A3X2_4","A3X3_1","A3X3_2","A3X3_3","A3X3_4","CV","Order","Transform1","WhatWillScienceSay","VarianceUpperBound","VarianceLowerBound","EstimatedVariance","ModelWTP","b_Price.ID","b_Price.post.mean","b_Price.post.sd","b_Performance_10.ID","b_Performance_10.post.mean","b_Performance_10.post.sd","b_Performance_50.ID","b_Performance_50.post.mean","b_Performance_50.post.sd","b_Emissions_40.ID","b_Emissions_40.post.mean","b_Emissions_40.post.sd","b_Emissions_90.ID","b_Emissions_90.post.mean","b_Emissions_90.post.sd"
"45",49,586.517,0,5,1,1,1,3,0,5,2,4,0,4,20,NA,1,11,9,8,8,9,9,9,4,3,0,1,1,5,1750,7,49,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0114943794257351,1,3,3,0.5625,95.9690656409383,45,-0.133160064791485,0.212690976224367,45,1.30382328032594,0.168737279617259,45,0.408829711319966,0.372396232931672,45,-0.498840120669574,0.628375686016301,45,-1.8110505627894,0.41747346168612
"46",44,640.734,0,3,1,3,3,2,1,5,2,4,0,6,40,NA,2,10,5,9,7,9,10,11,3,3,0,1,0,4,2500,10,44,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0161293819298836,3,1,1,0.0625,111.667807193394,46,-0.0549175688607297,0.0946599582581373,46,1.31418224693081,0.162425089157655,46,0.426043350721345,0.365841946259281,46,-0.555978626637828,0.659201881142064,46,-1.82911722528415,0.443405457424141
"47",72,339.861,1,1,1,3,3,2,3,3,2,4,100,7,50,2,NA,9,7,9,6,9,10,10,3,3,1,1,1,5,1750,9,72,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0289875368732523,3,1,1,0.0625,109.199068492241,47,-0.532415226598985,0.794515245187315,47,1.31390107083782,0.17024898582476,47,0.423580790961186,0.370360781433654,47,-0.701444360543205,0.629603647069456,47,-1.81208158060772,0.404572745294494
"48",57,481.237,1,1,1,3,1,2,0,5,2,4,400,1,1,1,NA,8,8,11,8,11,7,5,5,3,1,0,1,5,1250,5,57,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000800320170769155,1,1,1,0.0625,97.2974191982405,48,-0.064040665857762,0.101078282903662,48,1.30272944871498,0.162289590189299,48,0.410851637402102,0.38316588449127,48,-0.563955982384457,0.651805717823567,48,-1.81026580360507,0.410634970887598
"49",51,601.481,1,3,1,1,2,2,1,2,2,4,0,2,5,NA,1,9,6,8,7,8,9,9,3,3,0,1,1,5,2750,9,51,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00181983671698598,2,1,1,0.0625,105.665343290536,49,-0.20216463285972,0.308949317941979,49,1.30428991472282,0.155457756076293,49,0.400251125732774,0.366855427149544,49,-0.533543501641191,0.655730527058697,49,-1.822273159719,0.416876409852739
"50",89,289.957,0,1,2,2,2,4,1,3,2,4,200,8,60,1,NA,11,8,10,6,6,9,10,3,3,1,0,1,5,1750,10,89,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0348872590004405,2,5,5,1.5625,101.405976886303,50,-0.0541866372139566,0.092453347102479,50,1.30613895104017,0.15809395120492,50,0.401836007884725,0.387227726947101,50,-0.52584452322414,0.684584291782426,50,-1.84082001965096,0.422679842395628
"51",91,270.306,0,2,1,2,3,3,0,5,1,0,400,5,30,1,NA,11,7,10,7,8,10,11,4,3,0,1,1,4,2250,10,91,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0134230203321407,3,3,3,0.5625,112.862276107482,51,-2.18053445202468,1.34355717447476,51,1.31009457863343,0.151625596511841,51,0.271746699499185,0.351006606690653,51,-0.300226491003382,0.533678870365486,51,-1.95695903228722,0.367120599327526
"52",94,263.299,1,1,1,3,2,2,2,2,1,0,0,1,1,NA,1,10,10,9,9,9,9,9,5,3,0,0,0,5,3500,9,94,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000285755109817069,2,1,1,0.0625,105.956290280325,52,-0.427922237855998,0.542414468835816,52,1.30936106229553,0.160622497557783,52,0.416341416260831,0.398197570001938,52,-0.412869320882666,0.632689989276025,52,-1.78640520419576,0.417950433837049
"53",84,327.225,1,2,1,2,3,1,1,1,2,4,400,6,40,2,NA,7,4,7,7,7,8,9,3,3,1,0,0,5,1750,5,84,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0231224174208543,3,0,0,0,110.239601597883,53,-0.742431666586547,0.722838599113251,53,1.29010528561861,0.165539697606097,53,0.521733075247882,0.367398102445789,53,-0.509700371699893,0.628629358972044,53,-1.7128230330904,0.386864584681579
"54",90,293.97,1,2,1,3,3,2,3,3,1,0,300,2,5,1,NA,11,9,10,9,10,11,11,5,4,1,1,1,5,5000,10,90,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00100050033358353,3,1,1,0.0625,114.591714089303,54,-0.0620138829006459,0.105327777801445,54,1.31615788680035,0.157854059962075,54,0.412546219953205,0.360787044688236,54,-0.524204556026271,0.634638810679845,54,-1.81207326095608,0.423594990578528
"55",97,280.778,1,2,1,1,2,2,2,2,2,4,300,7,50,1,NA,8,8,9,7,9,10,9,4,4,1,0,1,3,3500,10,97,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0143887374520996,2,1,1,0.0625,103.290644539682,55,-0.0535865898456679,0.0877884339933552,55,1.3038749792238,0.15817100263113,55,0.410897105183383,0.376173663997968,55,-0.519980206647617,0.629445506218381,55,-1.82291272834789,0.414797202010684
"56",55,580.04,0,5,1,3,2,2,0,-5,2,4,500,1,1,1,NA,11,11,11,7,8,9,10,3,3,1,0,0,2,2250,10,55,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000444543239150158,2,1,1,0.0625,105.926164243959,56,-2.69002351633907,2.42654117448841,56,1.31166522668102,0.155312128577372,56,0.424768920330134,0.33213301319214,56,-0.81463394024647,0.567754770309095,56,-1.90532592218045,0.360821764669645
"57",48,707.368,1,5,1,3,5,2,4,4,1,0,300,9,70,1,NA,11,10,11,10,11,11,10,5,3,1,1,1,5,750,10,48,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0979804083602038,5,1,1,0.0625,113.517833992118,57,-0.227931776253047,0.355678228138887,57,1.30113194686739,0.16367261850481,57,0.410649467101339,0.383713848318205,57,-0.661667340113117,0.637675899073336,57,-1.80985883700925,0.400552252777613
"58",78,426.234,0,1,1,4,3,2,3,5,1,0,600,10,80,1,NA,10,8,9,7,10,11,11,3,4,1,0,0,5,4500,10,78,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0179377006866673,3,1,1,0.0625,111.319690213338,58,-0.46619394416668,0.549127313017122,58,1.31031912591907,0.163861709076888,58,0.427373381881903,0.380263092610296,58,-0.371341095841527,0.670204328789189,58,-1.75904101828638,0.419789927824283
"59",80,425.685,1,2,2,5,5,1,5,5,2,4,500,8,60,1,NA,9,9,11,11,11,11,11,3,3,0,0,1,3,3500,8,80,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.017291497110061,5,0,0,0,129.299759610622,59,-0.193232222278943,0.303547154881819,59,1.30447329242996,0.163038397328555,59,0.400497707847146,0.368659532991208,59,-0.529085643373825,0.644976123020752,59,-1.81925559614919,0.429988352111711
"60",87,390.41,0,2,4,1,2,2,1,2,1,0,700,3,10,1,NA,9,7,10,8,11,11,11,4,3,0,0,1,4,3500,10,87,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00286123228103223,2,1,1,0.0625,105.467972326735,60,-0.955861045969314,0.85966900978466,60,1.31272751640599,0.165674484393775,60,0.389240879712741,0.373990895505163,60,-0.265359509879145,0.679364753678192,60,-1.74438819381525,0.426651263399061
"61",86,399.695,1,4,1,3,5,2,4,4,1,0,300,10,80,1,NA,11,11,11,11,11,11,11,4,4,0,0,1,5,2250,10,86,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0362030486639606,5,1,1,0.0625,125.624329576251,61,-0.0587865072019428,0.110005890944872,61,1.30275570729397,0.170299353924757,61,0.428956073492755,0.394565974074254,61,-0.612857657940627,0.658256186898377,61,-1.80977307531038,0.400858542058044
"62",26,1166.413,1,4,1,5,3,3,0,0,1,0,100,5,30,1,NA,9,7,11,11,11,11,11,3,3,1,1,0,2,1250,10,26,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0242926925690446,3,3,3,0.5625,110.768143877899,62,-0.0617818596211851,0.104619026269132,62,1.29192831804318,0.156834051034541,62,0.410231040039321,0.389951667606345,62,-0.481349213685996,0.658449686221664,62,-1.84100482893301,0.415626298651226
"63",104,273.106,1,1,1,5,2,2,0,5,1,0,300,2,5,1,NA,11,8,11,6,10,10,10,3,3,0,0,0,5,1750,10,104,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00286123228103223,2,1,1,0.0625,105.467972326735,63,-0.0690489805320548,0.121984997496728,63,1.30297554064884,0.167085593962677,63,0.399802308230521,0.386976060921733,63,-0.589791741769497,0.669384432543788,63,-1.80916918824075,0.409124090568145
"64",98,359.521,1,2,1,-1,1,3,1,3,1,0,500,1,1,1,NA,10,8,7,6,7,8,8,3,3,1,1,0,5,4500,7,98,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000222246917238848,1,3,3,0.5625,98.0492614419056,64,-0.171840356109909,0.293767368350275,64,1.3016594979167,0.17121412339111,64,0.399353055276296,0.371398330965513,64,-0.603742903354617,0.663451164330677,64,-1.775234772693,0.412925228563412
"65",99,366.593,1,1,1,3,3,1,2,3,1,0,0,3,10,NA,2,7,5,8,8,10,9,8,3,3,0,0,0,4,2250,10,99,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.00445435034938031,3,0,0,0,113.838039699585,65,-0.321783139040254,0.448744771433456,65,1.28872404913114,0.163215246921891,65,0.449048823458981,0.396695271163686,65,-0.498404816192133,0.618785017576341,65,-1.82024686590104,0.427530587963364
"66",66,583.943,0,4,1,1,3,2,2,0,2,4,600,2,5,2,NA,6,5,7,5,8,7,7,2,3,1,0,0,2,4500,10,66,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.00111172885269043,3,1,1,0.0625,114.570144050842,66,-0.299161542770855,0.39377949397185,66,1.30863821144744,0.162798588267479,66,0.439390139133249,0.370323901026482,66,-0.537459901751285,0.626685439451345,66,-1.7974215766004,0.396892151647944
"67",61,651.917,1,4,1,3,3,1,4,4,1,0,300,4,20,2,NA,5,5,10,10,10,10,10,3,3,1,0,1,3,750,7,61,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0270286723879193,3,0,0,0,109.490678473814,67,-0.191645615210917,0.293340906872862,67,1.30256268880061,0.16577363840308,67,0.417881301287055,0.370846764434418,67,-0.647022265791441,0.657422692057506,67,-1.79758900066966,0.412170485499597
"68",74,576.04,1,4,1,4,3,3,0,2,1,0,100,6,40,1,NA,11,11,11,11,11,11,11,3,3,0,0,1,5,2500,10,74,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0161293819298836,3,3,3,0.5625,112.339874934752,68,-0.0568451985835506,0.102465893619336,68,1.30750288615871,0.161052358301244,68,0.420108348253181,0.391023597660048,68,-0.563487842948286,0.655140108769831,68,-1.81828118987883,0.411189098684068
"69",106,350.261,1,1,1,1,3,3,-1,2,1,0,0,7,50,NA,2,10,6,10,6,11,11,11,3,3,1,0,0,5,1750,8,106,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0289875368732523,3,3,3,0.5625,109.866994532819,69,-0.183595199769987,0.293488138185084,69,1.29405118981765,0.156573526886516,69,0.429818215791235,0.370642283663723,69,-0.542911163608041,0.679364164063393,69,-1.84211365559115,0.409578240711446
"70",110,327.222,1,3,1,1,2,4,2,2,1,0,600,5,30,1,NA,9,9,8,8,10,10,11,4,4,1,0,1,5,1750,10,110,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.017291497110061,2,5,5,1.5625,104.716567568872,70,-0.886383903969922,0.77318728445558,70,1.30596860351915,0.163946478587116,70,0.337761522105339,0.398928175898352,70,-0.31076847108461,0.649625436898015,70,-1.76129125555204,0.391010300524122
"71",63,686.341,0,1,1,-2,1,3,1,1,2,4,300,6,40,2,NA,9,2,7,2,7,8,9,3,3,1,1,1,5,1750,6,63,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0231224174208543,1,3,3,0.5625,93.8389824190241,71,-18.1524175645636,53.9959281471406,71,1.3077408767541,0.168134223114427,71,0.418641015724422,0.344592230239615,71,-0.977708058121132,0.658672557444524,71,-2.02409713696967,0.445529477747106
"72",79,594.72,0,2,1,2,3,2,3,5,2,4,200,2,5,1,NA,10,9,8,6,9,10,4,4,3,1,0,1,4,3500,9,79,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00142959280959443,3,1,1,0.0625,114.508508026445,72,-0.133937546282841,0.215007982683043,72,1.30159542185911,0.166638110881919,72,0.424239528796242,0.374318329468551,72,-0.551383111872868,0.655772752508541,72,-1.80248880766202,0.410783835521309
"73",100,467.13,1,3,1,2,3,3,3,5,1,0,200,10,80,1,NA,10,6,9,6,10,10,10,3,3,1,1,1,5,2750,10,100,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0295224392663217,3,3,3,0.5625,109.764453661803,73,-0.215833243712448,0.358345308875297,73,1.29713484728798,0.165875767505765,73,0.397550467692846,0.387667566305568,73,-0.619485514788551,0.645563203020443,73,-1.82874240209537,0.419487420076191
"74",58,767.554,1,4,1,1,2,2,2,1,2,4,300,3,10,1,NA,8,8,8,8,9,10,11,3,3,1,1,1,4,1750,10,58,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00573067470898498,2,1,1,0.0625,104.924709898427,74,-0.0576305151669584,0.0950052910074443,74,1.30373822845374,0.170526900756867,74,0.419787679986658,0.359300013908521,74,-0.594999905158884,0.654057514481492,74,-1.84327118732283,0.41257969888328
"75",118,304.587,1,2,1,-3,2,2,-1,1,2,4,800,7,50,2,NA,4,8,5,4,4,6,5,4,4,1,0,1,5,1750,7,118,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0289875368732523,2,1,1,0.0625,100.553336191934,75,-0.323084554479542,0.469893560043381,75,1.30562030513869,0.15577769451887,75,0.391165926911852,0.390290326183543,75,-0.657538675919266,0.659070196962522,75,-1.78649649585852,0.409775803561164
"76",114,320.121,0,1,2,4,4,4,1,1,1,0,400,4,20,1,NA,11,9,10,10,8,9,10,3,3,0,1,1,5,4500,10,114,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00445435034938031,4,5,5,1.5625,124.928943914615,76,-1.25792542599322,0.945005404006376,76,1.27883469545821,0.158637142392539,76,0.49741689247894,0.354417742538853,76,-0.234784942089025,0.637990501230471,76,-1.88072636017302,0.436919899284554
"77",129,208.67,1,1,4,3,0,4,3,5,1,0,200,8,60,1,NA,9,6,9,6,6,6,9,3,3,1,0,1,4,4500,10,129,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0134230203321407,0,5,5,1.5625,88.5919969356122,77,-0.4105254410735,0.560821194439955,77,1.29285518096427,0.158793966107718,77,0.419527669451408,0.385936409745494,77,-0.725230339880623,0.676251384981712,77,-1.78946648580371,0.400071267156598
"78",93,527.168,1,3,1,4,5,1,5,4,2,4,300,8,60,2,NA,11,6,8,8,11,11,11,4,4,0,1,0,4,1250,5,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0491902441907718,5,0,0,0,122.968870907429,78,-39.3332936408049,74.7040240172893,78,1.32989426826223,0.163999074051397,78,0.595747718281366,0.366241997100277,78,-0.444794314703132,0.589417263331717,78,-1.65244110185035,0.345117824910863
"79",113,341.005,0,1,1,4,4,2,1,5,1,0,0,6,40,NA,2,10,9,10,8,9,10,10,4,3,1,0,1,2,2500,10,113,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0161293819298836,4,1,1,0.0625,120.562690551004,79,-0.565757729254642,0.644857391719086,79,1.31298376530626,0.154918768703637,79,0.403294872751451,0.389527980850685,79,-0.614907187090703,0.642026508468526,79,-1.84171127657444,0.402736889222521
"80",109,404.688,1,3,4,3,4,2,5,5,1,0,300,9,70,1,NA,11,11,11,11,11,11,11,3,3,1,0,1,5,3500,8,109,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0202027073175195,4,1,1,0.0625,119.763232040418,80,-0.965348096497078,0.813029983122798,80,1.29270921085512,0.163216118023038,80,0.409650747940471,0.37652273950412,80,-0.310321495736016,0.594896658026573,80,-1.69285298328878,0.422906195363117
"81",95,546.151,1,3,1,0,0,2,0,0,1,0,500,10,80,1,NA,11,11,11,11,11,11,11,3,3,1,1,1,3,2750,5,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0295224392663217,0,1,1,0.0625,83.8917452384911,81,-65.7899471823455,172.466513273566,81,1.29393241528189,0.1692341268466,81,0.53518136160915,0.345178575428249,81,-0.417338069492894,0.559280174928296,81,-1.67795443227205,0.354732688641205
"82",120,285.908,1,2,1,4,3,1,3,3,1,0,200,5,30,1,NA,11,8,9,10,9,9,10,5,4,1,0,1,5,5000,10,120,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00601807232556302,3,0,0,0,113.535421546439,82,-0.0806046181198348,0.147954967727487,82,1.3046258926113,0.158290000250789,82,0.450757500297028,0.375284684225177,82,-0.617154253173209,0.632972837555842,82,-1.80581365711175,0.430736422005954
"83",102,477.38,0,4,3,4,5,2,5,5,1,0,800,10,80,1,NA,11,11,11,11,11,9,6,5,3,1,1,1,5,4500,10,102,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0179377006866673,5,1,1,0.0625,129.25778464525,83,-0.0693697596151459,0.119630923998448,83,1.29531923738868,0.160224939789984,83,0.388896466661539,0.394171389901835,83,-0.571606199213982,0.662543554099667,83,-1.81285963571815,0.424024230843062
"84",65,754.592,1,2,1,-1,1,3,0,0,1,0,400,5,30,1,NA,8,6,6,5,7,8,9,4,3,1,0,1,2,1750,10,65,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.017291497110061,1,3,3,0.5625,94.9050821933944,84,-0.473253668012456,0.569946438970201,84,1.30561570459709,0.169526815025692,84,0.406523413790307,0.349164062373211,84,-0.374930858782773,0.62247059505322,84,-1.77151227457414,0.391426081669362
"85",77,677.886,0,1,4,5,5,1,2,0,2,4,0,5,30,NA,1,11,10,11,10,10,11,11,3,3,0,0,0,4,2500,7,77,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0120725812342692,5,0,0,0,130.34204961254,85,-0.0744345530133128,0.126372397260594,85,1.30848720967803,0.156876413258407,85,0.403012271377697,0.384311115264397,85,-0.568795270852891,0.6621981719018,85,-1.82696408586805,0.415092003285657
"86",64,767.115,0,4,1,3,4,2,3,0,2,4,500,1,1,1,NA,11,10,10,9,9,10,10,3,3,1,1,0,5,5000,10,64,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000200020002667045,4,1,1,0.0625,123.701179570308,86,-0.0567060542786827,0.096207502774313,86,1.31803739415194,0.161154061650059,86,0.430188799544134,0.38074629416394,86,-0.560292555272261,0.65512076967691,86,-1.84695043582356,0.418867249310291
"87",163,126.73,0,1,3,3,3,2,3,2,1,0,200,5,30,1,NA,7,7,9,7,9,7,9,4,4,1,1,1,5,3500,10,163,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00860837453660016,3,1,1,0.0625,113.118833801366,87,-0.0856952429415694,0.145040541253099,87,1.30814265103815,0.167845205989858,87,0.407362965617685,0.381467297787333,87,-0.566361932481307,0.6662282351411,87,-1.80498480318588,0.413980243335255
"88",122,289.923,1,1,1,3,3,1,3,5,2,4,300,5,30,1,NA,11,8,11,8,11,11,11,3,3,1,1,0,5,2250,6,122,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0134230203321407,3,0,0,0,112.105322040398,88,-2.79188927524911,2.45964767010861,88,1.30405591327043,0.145568769051075,88,0.487526975892729,0.318817781418432,88,-0.965556388894217,0.585776971155337,88,-1.96406836050095,0.387914809239405
"89",92,598.721,0,3,1,1,0,3,-1,5,2,4,500,5,30,1,NA,11,8,10,6,9,10,10,3,3,1,1,1,5,3500,10,92,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00860837453660016,0,3,3,0.5625,88.2063608867474,89,-16.6351456418493,38.3791960191092,89,1.31368159066541,0.161456111242577,89,0.638201074946112,0.315594314425843,89,-0.330008573071595,0.542628971738224,89,-2.16139103422272,0.331992454574099
"90",159,165.657,0,1,3,5,5,2,5,5,2,4,100,7,50,1,NA,11,11,11,11,11,11,11,5,5,1,0,1,5,3500,8,159,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0143887374520996,5,1,1,0.0625,129.966324412497,90,-0.0541026437455086,0.0919298962119752,90,1.30915545895964,0.158845934283334,90,0.383591715668834,0.377759484875019,90,-0.538422330466363,0.647662130670715,90,-1.78703312558632,0.411840814173246
"91",111,441.568,1,4,1,4,2,2,2,2,2,4,400,2,5,1,NA,10,10,11,10,10,11,10,3,3,1,0,1,5,1250,10,111,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00400802139753882,2,1,1,0.0625,105.25075381182,91,-0.236223571495022,0.374743553296901,91,1.30402597749144,0.161511807658287,91,0.417024388985939,0.373207511236458,91,-0.631188695581628,0.661013413690029,91,-1.8067710717267,0.413341555169568
